ng_range	score	w_comp	vaf_range 	TP	FP	TN	FN	FN_u	FN_o	sens.	spec.	acc.	youden	prec.	recall	F1	FDR	mean_youden
8.0_64.0	0.2	0.9	0.5       	0	0	447	52	6	46	0.0	1.0	0.896	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	0.9	0.7_0.75  	0	0	154	44	6	38	0.0	1.0	0.778	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	0.9	1.0       	0	0	93	44	6	38	0.0	1.0	0.679	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	1.0	0.25      	0	0	2612	44	9	35	0.0	1.0	0.983	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	1.0	0.375     	0	0	247	36	7	29	0.0	1.0	0.873	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	1.0	0.5       	0	0	447	52	6	46	0.0	1.0	0.896	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	1.0	0.7_0.75  	0	0	154	44	6	38	0.0	1.0	0.778	0.0	0.0	0.0	0.0	1.0	0.0
8.0_64.0	0.2	1.0	1.0       	0	0	93	44	6	38	0.0	1.0	0.679	0.0	0.0	0.0	0.0	1.0	0.0
4.0_64.0	0.2	0.3	0.25      	0	4	4555	66	19	47	0.0	0.999	0.985	-0.001	0.0	0.0	0.0	1.0	-0.001
4.0_64.0	0.2	0.4	0.25      	0	3	4556	66	19	47	0.0	0.999	0.985	-0.001	0.0	0.0	0.0	1.0	-0.001
4.0_64.0	0.1	1.0	0.1_0.125 	0	37	15099	66	25	41	0.0	0.998	0.993	-0.002	0.0	0.0	0.0	1.0	-0.002
4.0_64.0	1.7	0.3	0.1_0.125 	41	9437	5699	25	25	0	0.621	0.377	0.378	-0.002	0.004	0.621	0.008	0.996	-0.002
8.0_64.0	0.1	1.0	0.1_0.125 	0	25	9736	44	13	31	0.0	0.997	0.993	-0.003	0.0	0.0	0.0	1.0	-0.003
4.0_64.0	0.1	0.7	0.1_0.125 	0	65	15071	66	25	41	0.0	0.996	0.991	-0.004	0.0	0.0	0.0	1.0	-0.004
4.0_64.0	0.1	0.8	0.1_0.125 	0	59	15077	66	25	41	0.0	0.996	0.992	-0.004	0.0	0.0	0.0	1.0	-0.004
4.0_64.0	0.1	0.9	0.1_0.125 	0	59	15077	66	25	41	0.0	0.996	0.992	-0.004	0.0	0.0	0.0	1.0	-0.004
8.0_64.0	0.1	0.8	0.1_0.125 	0	43	9718	44	13	31	0.0	0.996	0.991	-0.004	0.0	0.0	0.0	1.0	-0.004
8.0_64.0	0.1	0.9	0.1_0.125 	0	43	9718	44	13	31	0.0	0.996	0.991	-0.004	0.0	0.0	0.0	1.0	-0.004
8.0_64.0	2.0	0.6	0.1_0.125 	31	6916	2845	13	13	0	0.705	0.291	0.293	-0.004	0.004	0.705	0.008	0.996	-0.004
8.0_64.0	0.1	0.7	0.1_0.125 	0	48	9713	44	13	31	0.0	0.995	0.991	-0.005	0.0	0.0	0.0	1.0	-0.005
4.0_64.0	0.1	0.6	0.1_0.125 	0	105	15031	66	25	41	0.0	0.993	0.989	-0.007	0.0	0.0	0.0	1.0	-0.007
4.0_64.0	1.8	0.6	0.1_0.125 	41	9510	5626	25	25	0	0.621	0.372	0.373	-0.007	0.004	0.621	0.008	0.996	-0.007
4.0_64.0	0.1	0.5	0.1_0.125 	0	126	15010	66	25	41	0.0	0.992	0.987	-0.008	0.0	0.0	0.0	1.0	-0.008
8.0_64.0	0.1	0.6	0.1_0.125 	0	75	9686	44	13	31	0.0	0.992	0.988	-0.008	0.0	0.0	0.0	1.0	-0.008
8.0_64.0	1.9	0.2	0.1_0.125 	31	6964	2797	13	13	0	0.705	0.287	0.288	-0.008	0.004	0.705	0.008	0.996	-0.008
4.0_64.0	1.9	0.9	0.1_0.125 	41	9533	5603	25	25	0	0.621	0.37	0.371	-0.009	0.004	0.621	0.008	0.996	-0.009
8.0_64.0	0.1	0.5	0.1_0.125 	0	86	9675	44	13	31	0.0	0.991	0.987	-0.009	0.0	0.0	0.0	1.0	-0.009
4.0_64.0	0.1	0.4	0.1_0.125 	0	158	14978	66	25	41	0.0	0.99	0.985	-0.01	0.0	0.0	0.0	1.0	-0.01
4.0_64.0	2.0	0.0	0.25      	47	3296	1263	19	19	0	0.712	0.277	0.283	-0.011	0.014	0.712	0.027	0.986	-0.011
8.0_64.0	0.1	0.4	0.1_0.125 	0	111	9650	44	13	31	0.0	0.989	0.984	-0.011	0.0	0.0	0.0	1.0	-0.011
4.0_64.0	0.1	0.3	0.1_0.125 	0	200	14936	66	25	41	0.0	0.987	0.983	-0.013	0.0	0.0	0.0	1.0	-0.013
8.0_64.0	0.1	0.3	0.1_0.125 	0	141	9620	44	13	31	0.0	0.986	0.981	-0.014	0.0	0.0	0.0	1.0	-0.014
4.0_64.0	0.1	0.1	0.1_0.125 	0	232	14904	66	25	41	0.0	0.985	0.98	-0.015	0.0	0.0	0.0	1.0	-0.015
4.0_64.0	0.1	0.2	0.1_0.125 	0	229	14907	66	25	41	0.0	0.985	0.981	-0.015	0.0	0.0	0.0	1.0	-0.015
4.0_64.0	1.7	0.2	0.1_0.125 	41	9623	5513	25	25	0	0.621	0.364	0.365	-0.015	0.004	0.621	0.008	0.996	-0.015
8.0_64.0	2.0	0.5	0.1_0.125 	31	7032	2729	13	13	0	0.705	0.28	0.281	-0.015	0.004	0.705	0.008	0.996	-0.015
8.0_64.0	0.1	0.2	0.1_0.125 	0	160	9601	44	13	31	0.0	0.984	0.979	-0.016	0.0	0.0	0.0	1.0	-0.016
8.0_64.0	1.9	0.1	0.1_0.125 	31	7033	2728	13	13	0	0.705	0.279	0.281	-0.016	0.004	0.705	0.008	0.996	-0.016
8.0_64.0	0.1	0.1	0.1_0.125 	0	162	9599	44	13	31	0.0	0.983	0.979	-0.017	0.0	0.0	0.0	1.0	-0.017
4.0_64.0	1.8	0.5	0.1_0.125 	41	9707	5429	25	25	0	0.621	0.359	0.36	-0.02	0.004	0.621	0.008	0.996	-0.02
8.0_64.0	2.0	0.4	0.1_0.125 	31	7102	2659	13	13	0	0.705	0.272	0.274	-0.023	0.004	0.705	0.008	0.996	-0.023
4.0_64.0	1.9	0.8	0.1_0.125 	41	9774	5362	25	25	0	0.621	0.354	0.355	-0.025	0.004	0.621	0.008	0.996	-0.025
4.0_64.0	1.7	0.1	0.1_0.125 	41	9807	5329	25	25	0	0.621	0.352	0.353	-0.027	0.004	0.621	0.008	0.996	-0.027
8.0_64.0	1.9	0.0	0.1_0.125 	31	7161	2600	13	13	0	0.705	0.266	0.268	-0.029	0.004	0.705	0.008	0.996	-0.029
8.0_64.0	2.0	0.3	0.1_0.125 	31	7193	2568	13	13	0	0.705	0.263	0.265	-0.032	0.004	0.705	0.008	0.996	-0.032
4.0_64.0	1.8	0.4	0.1_0.125 	41	9896	5240	25	25	0	0.621	0.346	0.347	-0.033	0.004	0.621	0.008	0.996	-0.033
4.0_64.0	1.9	0.7	0.1_0.125 	41	9957	5179	25	25	0	0.621	0.342	0.343	-0.037	0.004	0.621	0.008	0.996	-0.037
4.0_64.0	2.0	1.0	0.1_0.125 	41	10021	5115	25	25	0	0.621	0.338	0.339	-0.041	0.004	0.621	0.008	0.996	-0.041
8.0_64.0	2.0	0.2	0.1_0.125 	31	7281	2480	13	13	0	0.705	0.254	0.256	-0.041	0.004	0.705	0.008	0.996	-0.041
4.0_64.0	1.7	0.0	0.1_0.125 	41	10052	5084	25	25	0	0.621	0.336	0.337	-0.043	0.004	0.621	0.008	0.996	-0.043
4.0_64.0	1.8	0.3	0.1_0.125 	41	10097	5039	25	25	0	0.621	0.333	0.334	-0.046	0.004	0.621	0.008	0.996	-0.046
4.0_64.0	1.9	0.6	0.1_0.125 	41	10143	4993	25	25	0	0.621	0.33	0.331	-0.049	0.004	0.621	0.008	0.996	-0.049
8.0_64.0	2.0	0.1	0.1_0.125 	31	7359	2402	13	13	0	0.705	0.246	0.248	-0.049	0.004	0.705	0.008	0.996	-0.049
4.0_64.0	2.0	0.9	0.1_0.125 	41	10205	4931	25	25	0	0.621	0.326	0.327	-0.053	0.004	0.621	0.008	0.996	-0.053
4.0_64.0	1.8	0.2	0.1_0.125 	41	10272	4864	25	25	0	0.621	0.321	0.323	-0.058	0.004	0.621	0.008	0.996	-0.058
4.0_64.0	1.9	0.5	0.1_0.125 	41	10333	4803	25	25	0	0.621	0.317	0.319	-0.062	0.004	0.621	0.008	0.996	-0.062
4.0_64.0	2.0	0.8	0.1_0.125 	41	10398	4738	25	25	0	0.621	0.313	0.314	-0.066	0.004	0.621	0.008	0.996	-0.066
4.0_64.0	1.8	0.1	0.1_0.125 	41	10466	4670	25	25	0	0.621	0.309	0.31	-0.07	0.004	0.621	0.008	0.996	-0.07
4.0_64.0	1.9	0.4	0.1_0.125 	41	10516	4620	25	25	0	0.621	0.305	0.307	-0.074	0.004	0.621	0.008	0.996	-0.074
4.0_64.0	2.0	0.7	0.1_0.125 	41	10596	4540	25	25	0	0.621	0.3	0.301	-0.079	0.004	0.621	0.008	0.996	-0.079
4.0_64.0	1.8	0.0	0.1_0.125 	41	10693	4443	25	25	0	0.621	0.294	0.295	-0.085	0.004	0.621	0.008	0.996	-0.085
4.0_64.0	1.9	0.3	0.1_0.125 	41	10722	4414	25	25	0	0.621	0.292	0.293	-0.087	0.004	0.621	0.008	0.996	-0.087
4.0_64.0	2.0	0.6	0.1_0.125 	41	10778	4358	25	25	0	0.621	0.288	0.289	-0.091	0.004	0.621	0.008	0.996	-0.091
4.0_64.0	1.9	0.2	0.1_0.125 	41	10878	4258	25	25	0	0.621	0.281	0.283	-0.098	0.004	0.621	0.008	0.996	-0.098
4.0_64.0	2.0	0.5	0.1_0.125 	41	10960	4176	25	25	0	0.621	0.276	0.277	-0.103	0.004	0.621	0.008	0.996	-0.103
4.0_64.0	1.9	0.1	0.1_0.125 	41	10992	4144	25	25	0	0.621	0.274	0.275	-0.105	0.004	0.621	0.008	0.996	-0.105
4.0_64.0	2.0	0.4	0.1_0.125 	41	11085	4051	25	25	0	0.621	0.268	0.269	-0.111	0.004	0.621	0.008	0.996	-0.111
8.0_64.0	2.0	0.0	0.1_0.125 	31	7999	1762	13	13	0	0.705	0.181	0.183	-0.114	0.004	0.705	0.008	0.996	-0.114
4.0_64.0	1.9	0.0	0.1_0.125 	41	11181	3955	25	25	0	0.621	0.261	0.263	-0.118	0.004	0.621	0.008	0.996	-0.118
4.0_64.0	2.0	0.3	0.1_0.125 	41	11235	3901	25	25	0	0.621	0.258	0.259	-0.121	0.004	0.621	0.008	0.996	-0.121
4.0_64.0	2.0	0.2	0.1_0.125 	41	11379	3757	25	25	0	0.621	0.248	0.25	-0.131	0.004	0.621	0.008	0.996	-0.131
4.0_64.0	2.0	0.1	0.1_0.125 	41	11501	3635	25	25	0	0.621	0.24	0.242	-0.139	0.004	0.621	0.008	0.996	-0.139
4.0_64.0	2.0	0.0	0.1_0.125 	41	12455	2681	25	25	0	0.621	0.177	0.179	-0.202	0.003	0.621	0.006	0.997	-0.202
8.0_64.0	1.2	0.9	>=0.5     	117	56	638	23	18	5	0.836	0.919	0.905	0.755	0.676	0.836	0.748	0.324	0.727
8.0_64.0	1.3	1.0	>=0.5     	118	64	630	22	18	4	0.843	0.908	0.897	0.751	0.648	0.843	0.733	0.352	0.726
8.0_64.0	1.2	0.8	>=0.5     	117	61	633	23	18	5	0.836	0.912	0.899	0.748	0.657	0.836	0.736	0.343	0.72
8.0_64.0	1.2	0.9	>=0.375   	144	67	874	32	25	7	0.818	0.929	0.911	0.747	0.682	0.818	0.744	0.318	0.721
8.0_64.0	1.1	0.6	>=0.5     	116	58	636	24	18	6	0.829	0.916	0.902	0.745	0.667	0.829	0.739	0.333	0.718
8.0_64.0	1.3	0.9	>=0.5     	118	68	626	22	18	4	0.843	0.902	0.892	0.745	0.634	0.843	0.724	0.366	0.723
4.0_64.0	1.2	0.9	>=0.5     	171	89	1183	39	29	10	0.814	0.93	0.914	0.744	0.658	0.814	0.728	0.342	0.722
8.0_64.0	1.2	0.6	>=0.5     	118	69	625	22	18	4	0.843	0.901	0.891	0.744	0.631	0.843	0.722	0.369	0.722
8.0_64.0	1.0	0.3	>=0.5     	116	60	634	24	18	6	0.829	0.914	0.899	0.743	0.659	0.829	0.734	0.341	0.716
8.0_64.0	1.2	0.5	>=0.5     	119	74	620	21	18	3	0.85	0.893	0.886	0.743	0.617	0.85	0.715	0.383	0.724
8.0_64.0	1.2	0.7	>=0.5     	117	65	629	23	18	5	0.836	0.906	0.894	0.742	0.643	0.836	0.727	0.357	0.717
8.0_64.0	1.3	0.8	>=0.5     	119	75	619	21	18	3	0.85	0.892	0.885	0.742	0.613	0.85	0.712	0.387	0.723
8.0_64.0	1.3	0.9	>=0.375   	146	83	858	30	25	5	0.83	0.912	0.899	0.742	0.638	0.83	0.721	0.362	0.721
8.0_64.0	1.3	1.0	>=0.375   	145	78	863	31	25	6	0.824	0.917	0.902	0.741	0.65	0.824	0.727	0.35	0.718
8.0_64.0	1.1	0.5	>=0.5     	116	62	632	24	18	6	0.829	0.911	0.897	0.74	0.652	0.829	0.73	0.348	0.715
4.0_64.0	1.3	1.0	>=0.5     	172	102	1170	38	29	9	0.819	0.92	0.906	0.739	0.628	0.819	0.711	0.372	0.719
8.0_64.0	1.1	0.4	>=0.5     	117	67	627	23	18	5	0.836	0.903	0.892	0.739	0.636	0.836	0.722	0.364	0.716
8.0_64.0	1.1	0.6	>=0.375   	143	69	872	33	25	8	0.812	0.927	0.909	0.739	0.675	0.812	0.737	0.325	0.714
8.0_64.0	1.1	0.8	>=0.5     	114	52	642	26	18	8	0.814	0.925	0.906	0.739	0.687	0.814	0.745	0.313	0.712
4.0_64.0	1.1	0.6	>=0.5     	170	91	1181	40	29	11	0.81	0.928	0.912	0.738	0.651	0.81	0.722	0.349	0.716
4.0_64.0	1.2	0.8	>=0.5     	171	97	1175	39	29	10	0.814	0.924	0.908	0.738	0.638	0.814	0.715	0.362	0.718
8.0_64.0	1.0	0.3	>=0.375   	143	70	871	33	25	8	0.812	0.926	0.908	0.738	0.671	0.812	0.735	0.329	0.714
8.0_64.0	1.1	1.0	>=0.375   	140	54	887	36	25	11	0.795	0.943	0.919	0.738	0.722	0.795	0.757	0.278	0.715
8.0_64.0	1.2	0.8	>=0.375   	144	75	866	32	25	7	0.818	0.92	0.904	0.738	0.658	0.818	0.729	0.342	0.713
8.0_64.0	1.0	0.2	>=0.5     	116	64	630	24	18	6	0.829	0.908	0.894	0.737	0.644	0.829	0.725	0.356	0.713
8.0_64.0	1.0	0.7	>=0.375   	140	55	886	36	25	11	0.795	0.942	0.919	0.737	0.718	0.795	0.755	0.282	0.713
8.0_64.0	1.3	0.8	>=0.375   	147	92	849	29	25	4	0.835	0.902	0.892	0.737	0.615	0.835	0.708	0.385	0.719
4.0_64.0	1.0	0.3	>=0.5     	170	94	1178	40	29	11	0.81	0.926	0.91	0.736	0.644	0.81	0.718	0.356	0.715
4.0_64.0	1.1	0.8	>=0.5     	168	81	1191	42	29	13	0.8	0.936	0.917	0.736	0.675	0.8	0.732	0.325	0.716
8.0_64.0	1.0	0.8	>=0.5     	113	49	645	27	18	9	0.807	0.929	0.909	0.736	0.698	0.807	0.749	0.302	0.71
8.0_64.0	1.1	0.7	>=0.5     	114	54	640	26	18	8	0.814	0.922	0.904	0.736	0.679	0.814	0.74	0.321	0.709
8.0_64.0	1.1	1.0	>=0.5     	113	49	645	27	18	9	0.807	0.929	0.909	0.736	0.698	0.807	0.749	0.302	0.71
8.0_64.0	1.2	1.0	>=0.5     	114	54	640	26	18	8	0.814	0.922	0.904	0.736	0.679	0.814	0.74	0.321	0.709
8.0_64.0	1.4	1.0	>=0.5     	119	79	615	21	18	3	0.85	0.886	0.88	0.736	0.601	0.85	0.704	0.399	0.714
4.0_64.0	1.2	1.0	>=0.5     	168	83	1189	42	29	13	0.8	0.935	0.916	0.735	0.669	0.8	0.729	0.331	0.714
4.0_64.0	1.3	0.8	>=0.5     	174	119	1153	36	29	7	0.829	0.906	0.895	0.735	0.594	0.829	0.692	0.406	0.717
8.0_64.0	0.9	0.5	>=0.5     	113	50	644	27	18	9	0.807	0.928	0.908	0.735	0.693	0.807	0.746	0.307	0.707
8.0_64.0	1.0	0.7	>=0.5     	113	50	644	27	18	9	0.807	0.928	0.908	0.735	0.693	0.807	0.746	0.307	0.707
8.0_64.0	1.0	0.8	>=0.375   	139	52	889	37	25	12	0.79	0.945	0.92	0.735	0.728	0.79	0.758	0.272	0.71
8.0_64.0	1.1	0.8	>=0.375   	141	62	879	35	25	10	0.801	0.934	0.913	0.735	0.695	0.801	0.744	0.305	0.712
8.0_64.0	1.1	0.9	>=0.5     	113	50	644	27	18	9	0.807	0.928	0.908	0.735	0.693	0.807	0.746	0.307	0.707
8.0_64.0	1.2	0.5	>=0.375   	146	89	852	30	25	5	0.83	0.905	0.893	0.735	0.621	0.83	0.71	0.379	0.715
8.0_64.0	1.2	0.6	>=0.375   	145	84	857	31	25	6	0.824	0.911	0.897	0.735	0.633	0.824	0.716	0.367	0.714
8.0_64.0	1.3	0.7	>=0.5     	119	80	614	21	18	3	0.85	0.885	0.879	0.735	0.598	0.85	0.702	0.402	0.713
4.0_64.0	1.1	0.7	>=0.5     	168	84	1188	42	29	13	0.8	0.934	0.915	0.734	0.667	0.8	0.727	0.333	0.714
4.0_64.0	1.1	0.9	>=0.5     	167	78	1194	43	29	14	0.795	0.939	0.918	0.734	0.682	0.795	0.734	0.318	0.713
4.0_64.0	1.2	0.5	>=0.5     	174	121	1151	36	29	7	0.829	0.905	0.894	0.734	0.59	0.829	0.689	0.41	0.716
8.0_64.0	0.9	0.3	>=0.5     	113	51	643	27	18	9	0.807	0.927	0.906	0.734	0.689	0.807	0.743	0.311	0.707
8.0_64.0	0.9	0.4	>=0.5     	113	51	643	27	18	9	0.807	0.927	0.906	0.734	0.689	0.807	0.743	0.311	0.707
8.0_64.0	0.9	0.5	>=0.375   	139	53	888	37	25	12	0.79	0.944	0.919	0.734	0.724	0.79	0.756	0.276	0.708
8.0_64.0	1.0	0.5	>=0.5     	113	51	643	27	18	9	0.807	0.927	0.906	0.734	0.689	0.807	0.743	0.311	0.707
8.0_64.0	1.0	0.6	>=0.5     	113	51	643	27	18	9	0.807	0.927	0.906	0.734	0.689	0.807	0.743	0.311	0.707
8.0_64.0	1.2	0.7	>=0.375   	144	79	862	32	25	7	0.818	0.916	0.901	0.734	0.646	0.818	0.722	0.354	0.711
4.0_64.0	1.3	0.9	>=0.5     	172	109	1163	38	29	9	0.819	0.914	0.901	0.733	0.612	0.819	0.701	0.388	0.714
8.0_64.0	1.0	0.6	>=0.375   	140	58	883	36	25	11	0.795	0.938	0.916	0.733	0.707	0.795	0.748	0.293	0.71
8.0_64.0	1.1	0.2	>=0.5     	118	76	618	22	18	4	0.843	0.89	0.882	0.733	0.608	0.843	0.706	0.392	0.714
8.0_64.0	1.1	0.9	>=0.375   	140	58	883	36	25	11	0.795	0.938	0.916	0.733	0.707	0.795	0.748	0.293	0.71
8.0_64.0	1.2	1.0	>=0.375   	141	64	877	35	25	10	0.801	0.932	0.911	0.733	0.688	0.801	0.74	0.312	0.71
8.0_64.0	1.4	0.9	>=0.5     	120	86	608	20	18	2	0.857	0.876	0.873	0.733	0.583	0.857	0.694	0.417	0.713
8.0_64.0	1.4	1.0	>=0.375   	147	96	845	29	25	4	0.835	0.898	0.888	0.733	0.605	0.835	0.702	0.395	0.713
4.0_64.0	1.1	0.5	>=0.5     	170	99	1173	40	29	11	0.81	0.922	0.906	0.732	0.632	0.81	0.71	0.368	0.712
4.0_64.0	1.2	0.6	>=0.5     	172	111	1161	38	29	9	0.819	0.913	0.899	0.732	0.608	0.819	0.698	0.392	0.713
4.0_64.0	1.2	0.7	>=0.5     	171	104	1168	39	29	10	0.814	0.918	0.904	0.732	0.622	0.814	0.705	0.378	0.712
8.0_64.0	0.8	0.0	>=0.5     	113	52	642	27	18	9	0.807	0.925	0.905	0.732	0.685	0.807	0.741	0.315	0.706
8.0_64.0	1.0	0.1	>=0.5     	116	67	627	24	18	6	0.829	0.903	0.891	0.732	0.634	0.829	0.719	0.366	0.711
8.0_64.0	1.0	0.5	>=0.375   	140	59	882	36	25	11	0.795	0.937	0.915	0.732	0.704	0.795	0.747	0.296	0.71
8.0_64.0	1.1	0.3	>=0.5     	117	72	622	23	18	5	0.836	0.896	0.886	0.732	0.619	0.836	0.711	0.381	0.712
8.0_64.0	1.1	0.4	>=0.375   	144	81	860	32	25	7	0.818	0.914	0.899	0.732	0.64	0.818	0.718	0.36	0.71
8.0_64.0	1.1	0.7	>=0.375   	141	65	876	35	25	10	0.801	0.931	0.91	0.732	0.684	0.801	0.738	0.316	0.708
8.0_64.0	1.3	0.7	>=0.375   	147	97	844	29	25	4	0.835	0.897	0.887	0.732	0.602	0.835	0.7	0.398	0.712
4.0_64.0	1.0	0.2	>=0.5     	170	101	1171	40	29	11	0.81	0.921	0.905	0.731	0.627	0.81	0.707	0.373	0.712
4.0_64.0	1.0	0.5	>=0.5     	167	81	1191	43	29	14	0.795	0.936	0.916	0.731	0.673	0.795	0.729	0.327	0.712
4.0_64.0	1.1	0.4	>=0.5     	171	106	1166	39	29	10	0.814	0.917	0.902	0.731	0.617	0.814	0.702	0.383	0.711
8.0_64.0	1.0	0.3	>=0.25    	175	229	3324	45	34	11	0.795	0.936	0.927	0.731	0.433	0.795	0.561	0.567	0.705
8.0_64.0	1.0	0.9	>=0.5     	112	48	646	28	18	10	0.8	0.931	0.909	0.731	0.7	0.8	0.747	0.3	0.704
8.0_64.0	1.0	1.0	>=0.375   	138	50	891	38	25	13	0.784	0.947	0.921	0.731	0.734	0.784	0.758	0.266	0.706
8.0_64.0	1.0	1.0	>=0.5     	112	48	646	28	18	10	0.8	0.931	0.909	0.731	0.7	0.8	0.747	0.3	0.704
8.0_64.0	1.1	0.5	>=0.375   	143	76	865	33	25	8	0.812	0.919	0.902	0.731	0.653	0.812	0.724	0.347	0.709
8.0_64.0	0.9	0.0	>=0.5     	115	63	631	25	18	7	0.821	0.909	0.894	0.73	0.646	0.821	0.723	0.354	0.708
8.0_64.0	0.9	0.4	>=0.375   	139	56	885	37	25	12	0.79	0.94	0.917	0.73	0.713	0.79	0.75	0.287	0.706
8.0_64.0	1.0	0.9	>=0.375   	138	51	890	38	25	13	0.784	0.946	0.92	0.73	0.73	0.784	0.756	0.27	0.705
8.0_64.0	1.1	0.1	>=0.5     	119	83	611	21	18	3	0.85	0.88	0.875	0.73	0.589	0.85	0.696	0.411	0.711
8.0_64.0	1.2	0.9	>=0.25    	176	250	3303	44	34	10	0.8	0.93	0.922	0.73	0.413	0.8	0.545	0.587	0.708
4.0_64.0	1.0	0.7	>=0.5     	166	78	1194	44	29	15	0.79	0.939	0.918	0.729	0.68	0.79	0.731	0.32	0.708
4.0_64.0	1.1	1.0	>=0.5     	166	77	1195	44	29	15	0.79	0.939	0.918	0.729	0.683	0.79	0.733	0.317	0.709
4.0_64.0	1.2	0.9	>=0.375   	209	107	1603	55	40	15	0.792	0.937	0.918	0.729	0.661	0.792	0.721	0.339	0.708
8.0_64.0	0.8	0.3	>=0.375   	138	52	889	38	25	13	0.784	0.945	0.919	0.729	0.726	0.784	0.754	0.274	0.703
8.0_64.0	0.8	0.3	>=0.5     	112	49	645	28	18	10	0.8	0.929	0.908	0.729	0.696	0.8	0.744	0.304	0.701
8.0_64.0	0.9	0.0	>=0.375   	142	73	868	34	25	9	0.807	0.922	0.904	0.729	0.66	0.807	0.726	0.34	0.708
8.0_64.0	0.9	0.2	>=0.375   	140	62	879	36	25	11	0.795	0.934	0.912	0.729	0.693	0.795	0.741	0.307	0.707
8.0_64.0	0.9	0.2	>=0.5     	113	54	640	27	18	9	0.807	0.922	0.903	0.729	0.677	0.807	0.736	0.323	0.703
8.0_64.0	0.9	0.3	>=0.375   	139	57	884	37	25	12	0.79	0.939	0.916	0.729	0.709	0.79	0.747	0.291	0.704
8.0_64.0	1.0	0.2	>=0.375   	143	78	863	33	25	8	0.812	0.917	0.901	0.729	0.647	0.812	0.72	0.353	0.708
8.0_64.0	1.1	0.6	>=0.25    	175	236	3317	45	34	11	0.795	0.934	0.926	0.729	0.426	0.795	0.555	0.574	0.704
8.0_64.0	1.2	0.4	>=0.5     	119	84	610	21	18	3	0.85	0.879	0.874	0.729	0.586	0.85	0.694	0.414	0.71
8.0_64.0	1.4	0.9	>=0.375   	148	105	836	28	25	3	0.841	0.888	0.881	0.729	0.585	0.841	0.69	0.415	0.71
4.0_64.0	0.9	0.0	>=0.5     	169	98	1174	41	29	12	0.805	0.923	0.906	0.728	0.633	0.805	0.709	0.367	0.709
4.0_64.0	1.0	0.6	>=0.5     	166	79	1193	44	29	15	0.79	0.938	0.917	0.728	0.678	0.79	0.73	0.322	0.707
8.0_64.0	0.8	0.0	>=0.375   	139	58	883	37	25	12	0.79	0.938	0.915	0.728	0.706	0.79	0.746	0.294	0.704
8.0_64.0	1.1	0.8	>=0.25    	173	206	3347	47	34	13	0.786	0.942	0.933	0.728	0.456	0.786	0.577	0.544	0.704
8.0_64.0	1.1	1.0	>=0.25    	171	174	3379	49	34	15	0.777	0.951	0.941	0.728	0.496	0.777	0.605	0.504	0.704
4.0_64.0	1.1	0.2	>=0.5     	173	123	1149	37	29	8	0.824	0.903	0.892	0.727	0.584	0.824	0.684	0.416	0.71
8.0_64.0	0.8	0.1	>=0.5     	112	51	643	28	18	10	0.8	0.927	0.905	0.727	0.687	0.8	0.739	0.313	0.699
8.0_64.0	0.8	0.2	>=0.375   	138	54	887	38	25	13	0.784	0.943	0.918	0.727	0.719	0.784	0.75	0.281	0.702
8.0_64.0	0.8	0.2	>=0.5     	112	51	643	28	18	10	0.8	0.927	0.905	0.727	0.687	0.8	0.739	0.313	0.699
8.0_64.0	0.9	0.0	>=0.25    	174	228	3325	46	34	12	0.791	0.936	0.927	0.727	0.433	0.791	0.56	0.567	0.7
8.0_64.0	1.0	0.5	>=0.25    	172	194	3359	48	34	14	0.782	0.945	0.936	0.727	0.47	0.782	0.587	0.53	0.703
8.0_64.0	1.0	0.6	>=0.25    	171	178	3375	49	34	15	0.777	0.95	0.94	0.727	0.49	0.777	0.601	0.51	0.7
8.0_64.0	1.1	0.2	>=0.375   	145	91	850	31	25	6	0.824	0.903	0.891	0.727	0.614	0.824	0.704	0.386	0.708
8.0_64.0	1.2	0.4	>=0.375   	147	102	839	29	25	4	0.835	0.892	0.883	0.727	0.59	0.835	0.691	0.41	0.709
4.0_64.0	1.0	0.4	>=0.5     	167	88	1184	43	29	14	0.795	0.931	0.912	0.726	0.655	0.795	0.718	0.345	0.706
8.0_64.0	0.9	0.1	>=0.375   	140	65	876	36	25	11	0.795	0.931	0.91	0.726	0.683	0.795	0.735	0.317	0.704
8.0_64.0	1.1	0.3	>=0.375   	144	87	854	32	25	7	0.818	0.908	0.893	0.726	0.623	0.818	0.707	0.377	0.706
4.0_64.0	0.9	0.5	>=0.5     	165	78	1194	45	29	16	0.786	0.939	0.917	0.725	0.679	0.786	0.729	0.321	0.703
4.0_64.0	1.0	0.8	>=0.5     	165	77	1195	45	29	16	0.786	0.939	0.918	0.725	0.682	0.786	0.73	0.318	0.704
8.0_64.0	0.8	0.4	>=0.375   	137	50	891	39	25	14	0.778	0.947	0.92	0.725	0.733	0.778	0.755	0.267	0.701
8.0_64.0	0.9	0.1	>=0.5     	113	57	637	27	18	9	0.807	0.918	0.899	0.725	0.665	0.807	0.729	0.335	0.699
